date,protocol,asset,market,market_name,tvl,deposits,borrows,withdrawals,repayments,active_users
1674861287,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,798408.6326130453,802410.1450574565,721813.6375024171,4025.045964467924,28431.264610794253,39
1674950003,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,5408274.900849724,5817729.851522369,1906531.8368653867,1208102.4381813034,137667.19730718204,70
1675034411,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,8220224.500093637,3378685.358374789,1987240.8997561757,567820.0310679626,192940.7433310383,63
1675122095,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,10585120.952666271,5311444.778683591,2582882.477912792,2944919.2459210814,267191.898857379,57
1675209551,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,13082039.780735968,3056301.6569497865,2439055.8282977333,563779.3371402938,42497.064133964865,52
1675295147,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,14341624.542431,1777302.9504842048,608508.1769516859,514346.11293605436,268403.70520184335,49
1675378571,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,15827084.552699748,1973517.352026287,1606413.8381584273,488625.4662574744,448522.1669297657,57
1675468007,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,16072088.352316,460361.12253062683,335500.0439584104,216319.65417913068,60528.137877,31
1675547087,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,17658500.125180956,1768546.177378409,1601168.2221037955,113051.0681968376,211112.812704686,33
1675641167,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,18391424.98764376,1038354.0369165947,2652073.4387436113,302392.9376531878,196479.48528472485,39
1675726139,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,20934038.615611117,2930459.487940801,138227.3330497863,376238.4763935996,734972.0045588656,43
1675811567,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,21675367.294274,739461.6066498229,1553929.3817579036,1350.0104015918,330355.1485183715,43
1675892315,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,23680918.8150281,2568042.872961093,557821.8463392984,567871.033742,188403.33198218438,35
1675986767,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,27321044.838024,3812108.62549398,1063788.8520834462,169627.4429299441,2354611.7249627355,52
1676073599,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,29540835.565023,3521111.242953,1390769.21252,1302012.136415,371757.994285,59
1676157683,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,29830108.399002,319794.427868,2337730.715894,31508.00017,246277.320179,55
1676240687,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,29010721.201273,504487.672255,363815.631039,1324980.877976,72024.775035,53
1676322047,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5668.329913214877,255696.06985380084,5598.828096,250030.0,5000.61042425076,6
1676332235,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,34046280.59439576,5867492.827794049,1499379.6603704556,838947.6341804967,218644.63606883748,67
1676414591,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,20296.1884782996,14658.319982814,3857.7652412607617,30.012490196,0.0,15
1676415947,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,36104635.33159638,2574617.372199517,4872311.546574606,509702.4307477828,119331.17099720085,61
1676496947,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,19162.396118181267,6499.320421416731,17302.9184,7631.420766709318,9094.3119632772,9
1676505095,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,36669663.69142875,4226973.482197175,2361397.218895827,3662439.2421722114,792523.4304027929,63
1676591459,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,22031.53905207528,3068.9726418334412,8564.78159719,198.1061737278,4000.998066277242,8
1676591819,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,36600260.52905402,1260224.3943160975,1168509.2952543895,1334775.5786513505,704753.9192544748,67
1676639939,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,26591.97230313169,714230.1870330891,4550.4095,709672.0380315967,0.0,5
1676678327,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,38994259.545140654,3047635.225647622,1620568.5127537963,655984.4459855251,275236.39367550786,53
1676752415,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,169915.4698389009,761925.87348243,190237.133783,618654.164606,100000.159447,20
1676757971,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,43719015.78162633,6234717.505026626,221658.58701857572,1510087.5703478155,76820.9303394637,40
1676844143,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,239316.54723434377,77385.5285379087,92156.00071945314,7997.193390127922,0.0,17
1676850203,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,44755968.165714,1793794.0868244232,3429126.028784,761532.0143124853,16456.944527,50
1676937311,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,440187.6771792353,207939.43337817283,307760.5026552059,7001.996214797439,130036.9551,14
1676937311,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,45191061.464073576,3359025.342763038,1740478.6907352298,2923890.218192014,12755.679783091,56
1677015107,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,439839.1492887838,3059.7859133263023,10047.6510456,3467.2155520097367,100127.67267444171,14
1677022619,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,43884859.47335953,2112113.6494503296,715093.8385200172,3422359.9939122335,179217.1630797043,47
1677088439,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,470915.5764421099,48380.424048072324,157084.22808694083,17330.389721746935,70008.6394,14
1677109463,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,46354278.311486706,4278095.316652315,929806.9673121601,1807826.3193696432,622761.0241386917,51
1677196247,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,3216645.163083151,2771179.244415896,26403.022272,25469.633245855577,3348.3214538440106,12
1677196247,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,47138417.35437856,2808686.033036961,1696048.3069310146,2031863.0145559362,444742.4183855359,46
1677275579,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,3215065.451836399,296.211750109605,2621360.5812900066,1620.751439201371,1000115.0605108922,18
1677279539,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,49181419.620547794,2722809.0031465273,228386.88699429805,680399.4047686174,242524.63169109932,46
1677364547,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,3556360.1571289045,440878.9956904,754572.9482,100047.04929722921,301032.6314460307,21
1677369095,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,51384177.70507133,2368068.9012841485,768449.7446552251,167484.45,380427.2952148251,41
1677448715,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,52076029.26453669,910248.7313936648,2420214.922940689,223698.70300299046,405384.04359682807,41
1677451739,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,3657739.374647,101520.30724235045,545609.0346278502,0.0,240024.7013929462,16
1677537455,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,3816019.582214,158035.806182,312019.654195,0.0,252009.086697,15
1677538307,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,52359158.026044056,1203254.840482171,366959.72124420985,923103.8741875265,131470.44046041524,51
1677626747,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,4166493.948384065,449839.3465347239,237387.8860578813,100010.0,600.1755755564,13
1677628643,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,52817710.72052771,1665791.8050225107,2908325.5861996277,1205562.3716025345,170471.04317541825,52
1677713135,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,4447564.297983417,1280714.6261156977,774078.1579178522,1000100.0420612057,460.2082412225,20
1677713267,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,53994297.066624366,1941089.651185734,762493.2129220482,769826.4898572685,4474.970903774261,47
1677801059,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,4838782.538765952,391200.21949230577,648481.863127,12.98813162722515,395392.6100459185,20
1677801059,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,56681198.91619997,3326752.8746112282,690474.416233971,644912.4727536016,18301.66267037711,48
1677882827,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,4927285.253189028,351383.7089243962,348601.7054246297,263739.04995759384,62057.41983733742,14
1677886463,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,57795388.02368609,2832661.973068641,1987668.988914218,1711912.019176187,1943358.1737630817,70
1677963371,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,5021890.070929134,1094446.6212454778,213050.20412431273,1000160.0464234253,104606.276,13
1677974003,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,58518150.522727534,1727697.8558476341,84780.70039486454,1024267.6314022833,782145.8779534643,51
1678056611,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,7351791.958961328,7085836.897193052,48902.556,4756785.432668755,22080.34836321552,16
1678059419,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,58456744.195317,1043202.2265839,172577.428134,1107793.4263857931,129759.35412976598,37
1678145891,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,60636183.207429335,2232510.664405242,708422.3086046334,55118.59473007678,942856.9093806889,40
1678146791,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,7065675.167345681,20001.700110001,771895.18200002,305567.0780922471,1401.9241453967,20
1678213283,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,7558797.386087296,492757.88638191315,852366.4278790108,0.99997,40033.95397834901,13
1678232519,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,60598938.047085516,316208.72434604104,717384.0081461468,357196.1273709279,66230.89956820998,37
1678302047,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,7807932.901950026,281626.2548720913,65498.58378525,32529.204343312227,80580.45191655387,13
1678319963,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,62425246.314618565,4073606.8642788343,2827564.455536885,2248525.3478338285,1038246.6045723757,51
1678405859,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,8516669.314204369,718621.1986622032,559734.021,10555.3781996157,42544.1523762783,18
1678405859,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,65869395.743591,3730187.542452472,478153.2104619,291388.7389287511,864987.093095949,72
1678492643,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,59484356.02873791,6455538.727451669,1965283.8664294842,12697414.13833392,2526989.631728112,138
1678492727,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,16565353.579163043,9241101.069212845,4258791.144457168,1228908.5725875509,296240.2075775439,50
1678578599,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,84434541.81400447,65504364.643061414,12143695.966413826,40262106.58725881,23432718.943955123,441
1678579055,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,28771187.064269587,36912235.74194483,27698375.705844074,24851058.739015214,9668202.806393843,325
1678665599,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,43282476.33578157,28814697.828414846,18234257.94576501,14240476.669980213,5658042.744376229,246
1678665599,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,103446318.5572552,32784088.93335005,4397937.695282198,16107994.547247121,4058289.5108380225,199
1678751555,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,36324772.767095864,17088716.764110845,13908595.052207928,23956400.840756956,22911452.706272803,230
1678751831,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,87420021.3772787,40474431.173485406,11170198.175031345,57292654.698430136,2004936.3436976662,210
1678836503,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,31094779.18468352,4343245.143738378,3125176.70121129,9523432.871850373,10257113.448374657,104
1678838207,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,79587565.67558871,5255673.320721647,4591265.674628658,13047139.004587073,971796.2992986843,120
1678917359,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,32382018.285675853,3147753.3572413325,3248745.852371286,1855761.124025918,2749188.7809171877,62
1678923011,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,79295800.74239345,13456145.023795903,8035989.608394314,13811487.004496256,984733.2068612454,100
1679010647,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,33379097.93227909,1971872.3866384062,985268.718136858,957981.6333184921,997279.6726312871,38
1679010875,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,94991712.04966936,17881958.986658733,5136049.786146945,2248711.3403369966,96382.67465222147,67
1679096759,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,33432913.226797003,1603753.624579274,5334886.997607298,1541467.363220278,3284567.403413662,57
1679097047,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,99090335.66658439,13379564.87732827,5714252.759891996,9284515.586359646,829785.8551686656,88
1679180927,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,102108673.22770838,4321527.80309125,951306.649823757,1302932.8503633675,902346.6899162648,74
1679183351,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,35654769.448950775,4007259.576815474,1245029.4455521246,1826094.6692319124,557933.189763391,44
1679265239,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,36836942.932219915,3242717.8361268938,219851.24001212188,2055075.9485901834,74154.1290833759,32
1679269247,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,101449890.81805386,252722.1958909668,1482009.1633641436,885046.8727697481,815292.9532531884,68
1679348447,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,39511739.25965935,4318369.052909494,4730410.2134547485,1639614.5096657868,1071818.521598966,48
1679356199,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,103702442.7545076,5281862.310805879,2869218.8061410296,3053636.4359297142,1202985.8105726112,84
1679442719,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,39171732.819121815,144821.61725596775,683144.03921984,465763.8339601266,2447968.3541235784,40
1679443115,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,98589781.15863442,819336.6368829653,3497838.2366733933,5895953.572599267,1412778.3323931573,84
1679528219,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,95443421.35424729,1490247.4859081695,1071455.6838297558,4562945.885805763,1045930.1442249292,74
1679528687,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,39685782.54367661,888960.7635898645,597949.9342108,387932.4913748773,1426724.1721742556,42
1679615447,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,34996733.23095604,1130328.905593803,2289694.8733324474,5834022.316901411,4148799.705298363,45
1679615447,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,96583977.84963287,4735458.938363559,1496073.2139240801,3656871.931801609,3255872.5866178204,66
1679695871,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,36076138.185252875,1880724.6523749188,4392122.948,765776.023886855,3653924.7895020614,34
1679700467,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,103320499.82418743,10619753.407964341,4931762.269592821,3920672.912914985,5343638.776925167,64
1679784515,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,100077512.3363276,263236.6756290461,3218551.0743967,3543829.635942981,679225.3400185343,40
1679786951,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,45512734.59341686,9481260.714051627,1044183.979545485,32191.82619989937,2160675.308326984,23
1679875079,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,97681189.73432694,355462.830484962,318053.58364847547,2753170.4521285803,301190.7465572504,52
1679875199,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,45744336.86652378,499672.44866644574,8870830.008519,269302.4148946574,557368.8184661095,33
1679954159,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,50572113.94022371,5642409.797195818,1204534.2417336477,796666.1102952668,550355.714707399,29
1679958155,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,99380453.84238657,2037760.4050017067,1088506.680993,293578.5648571469,634167.1369289856,63
1680031871,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,48341909.21646937,1110049.585931618,842080.258,3327943.9630955057,961091.1693347883,24
1680047783,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,103017881.59445953,6853411.558718538,237068.847000294,3270364.604536251,509569.0953092938,63
1680131495,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,117488008.65935723,15868502.023599597,1095628.4379113324,1416897.9634682164,492767.96936567634,56
1680133727,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,51587328.35150306,3251641.472143404,6036679.06988547,4187.708148837836,3869424.331362846,28
1680220259,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,113454746.75185987,5826791.271317827,1039946.6579114454,9859683.024331788,310122.14895933936,53
1680220307,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,53977925.926885344,4795865.457629425,2514863.76860411,2418443.551100851,10499.003838500872,23
1680306479,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,115513117.77632424,2939112.4036454805,384131.98037626606,863010.762299131,327051.9253153673,56
1680307127,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,58577916.43303046,5047900.480231986,427345.633332615,451864.24571023806,20016.435131125916,23
1680378935,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,58243235.80137044,1604.025944294534,41838.96955,350890.9810784989,5969054.049662651,21
1680393479,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,114230907.93178836,221954.81118312693,4739778.31208665,1519570.6380019407,79075.63127622977,44
1680478079,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,53300228.47324897,535.07219371706,3141496.668794099,4947902.774170645,294244.20999167516,26
1680479663,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,114498651.58890824,684552.7079802455,245292.94054816634,397332.1523884969,561202.3158748804,35
1680565559,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,114508270.82762969,1800821.509355514,5860110.393917933,1792010.133909092,2224473.1300251116,58
1680566231,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,64054945.26535742,11186663.698569888,2417456.495784748,425303.4850398271,70658.53693755994,22
1680648611,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,113274809.71485832,564198.3206327234,2273063.615304292,1801559.4981805342,3226436.6351550166,50
1680652271,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,59913782.37411143,954131.3265131292,1563637.085323,5109554.5684404615,2070572.6955431856,25
1680737747,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,109295135.93722533,712293.8142824689,3746042.0729515,4697278.907901999,777551.8558890132,49
1680738251,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,55634953.28919365,70042.0000040024,1666696.12,4335356.159057055,62675.0838763987,20
1680825047,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,49728015.73858652,335051.5775274697,589426.18861,6249572.795032723,713435.5428089008,21
1680825047,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,109667689.19756551,7522955.632668064,1907416.6430447013,7131120.644192618,709237.1179218066,45
1680909191,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,120823018.15284854,11241536.308102777,498743.1861788608,101491.86307695085,316806.30191389535,48
1680911843,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,49634649.49510383,39920.56295,57023.9576,155409.69852465356,100422.61901018098,16
1680990491,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,55032609.542252794,5397280.901768887,269298.5051950877,2101.471956739115,22830.487054937064,26
1680998399,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,115628925.87937443,2366740.606707078,1479894.5425662743,7594883.668568634,725971.5091371739,44
1681084487,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,115708274.77545518,169300.9775755113,2569738.8191083833,85025.6173641854,2690208.3265967276,49
1681084667,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,55302521.89104926,627300.9791633744,16611.3728,358560.23812185245,181754.3448183844,16
1681166579,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,54819936.806801,5338936.879474505,1596320.75342836,5814844.905279299,714291.235812152,30
1681169879,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,118999406.40036048,5265104.455051881,474005.9453240012,1966693.2696873064,724950.0317479207,56
1681253987,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,56448089.5344624,1710611.1580823455,3363104.7734638266,99938.67581723118,1147238.4277878013,30
1681255259,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,120939521.51070929,2419838.4541292735,2122482.9039639076,485354.0174824592,428766.8858247288,53
1681330019,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,56134475.69962661,203703.2093864618,266272.67610575,529945.0001334959,10109.459208752118,27
1681341587,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,121415736.63674843,3708311.3982103695,4267385.833032932,3230958.3224149863,579741.8373683855,87
1681429847,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,121416405.2551098,15516487.89910684,3383532.337024192,15526503.666095356,169692.7558274874,96
1681429871,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,61034949.748292856,7669023.160236831,6653734.199727947,2797504.726740109,812435.5321124878,34
1681515971,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,124691931.66611214,5675030.411608984,6244705.118146174,2416869.671863857,916569.1095079299,100
1681516739,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,61809303.32665388,2864010.936322306,606451.289338268,2081191.7687523018,856882.1296713905,34
1681602167,aave,USDT,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,Aave Ethereum USDT,65408232.93587383,3614259.710416355,596801.205,19729.763132079,313329.663810163,24
1681602827,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,127648502.85619265,4967886.266982465,2307787.2501996597,2017151.8179915503,6227931.814191373,57
1681684919,aave,USDC,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c,Aave Ethereum USDC,126543070.589606,14235462.8247253,993384.2780156871,15334139.292371407,25513.422708553127,57
